scrape_date,username,tweet,url,likes_count,retweets_count,replies_count,compound,neg,neu,pos
2022-06-03,harrymannjr1,1976 NBA Finals G5 - Suns @ Celtics (3OT)  https://t.co/5nGbH4l7X2 via @YouTube,https://twitter.com/HarryMannjr1/status/1532653990705606657,1,0,0,0,0,1,0
2022-06-03,hartsworld,@wojespn can you confirm the reports that the @NBA has requested a drug test for @AndreDrummond after that post?,https://twitter.com/HartsWorld/status/1532670841359683585,1,0,0,0,0,1,0
2022-06-03,jendean825,@wandajean60 @NBA You’re most welcome love!,https://twitter.com/JenDean825/status/1532648592254586880,1,0,0,0.8427,0,0.332,0.668
2022-06-03,gabriel83876190,@NBA @celtics 😱 It's unbelievable! I watched the 3rd and hit the sack. So I wake up today and see that Celtics beat Warriors this way. 🤕😬,https://twitter.com/GABRIEL83876190/status/1532660749499236355,1,0,0,0.2714,0,0.917,0.083
2022-06-03,dfspgafan,@jezzayoubeuty @7AFL @georgekambosos NBA player,https://twitter.com/DfsPgafan/status/1532674248652623872,1,0,0,0,0,1,0
2022-06-03,djbackbr3aka,Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K22)  live at  https://t.co/Nm52c4n07I,https://twitter.com/djbackbr3aka/status/1532653003316002816,1,0,0,0,0,1,0
2022-06-03,edelen121,@NBA @YouTubeTV @Al_Horford @celtics Everyone love this guy his energy and effort is incredible well respected by the fans 💚💚💚,https://twitter.com/edelen121/status/1532662792192393217,1,0,0,0.8885,0,0.582,0.418
2022-06-03,draftstarsau,"Across #AFL on Sunday and #NBA today, 4 more people have won #AFL #Draftstars Live Final Golden Tickets.  Well done to all winners!  MORE INFO:  https://t.co/kjbEEiCUf4  T&amp;Cs Apply. 18+ Gamble Responsibly  https://t.co/r90AbqFNDY",https://twitter.com/DraftstarsAU/status/1532648700165513216,1,0,0,0.8575,0,0.748,0.252
2022-06-03,dominikgutt,"@erikbryn @FiveThirtyEight @NBA Well, this start isnt too bad.",https://twitter.com/DominikGutt/status/1532656099568017408,1,0,0,0.6059,0,0.586,0.414
2022-06-03,easterdamnz,@phil_hellmuth Going to see the NBA FINALS instead of playing the WSOP.   A rare Phil Hellmuth W,https://twitter.com/Easterdamnz/status/1532677379956563970,1,0,0,0.2023,0,0.886,0.114
2022-06-03,muhameddalagij1,"@Mikeysanchez27 It would be interesting if they did something similar like the nba and nfl Salary cap, trading players, drafting prospects etc",https://twitter.com/MuhamedDalagij1/status/1532671782712492033,1,0,1,0.7506,0,0.72,0.28
2022-06-03,i0nebear,"@NinjaGuyX @RalphHaley10 @CloudValidation @ElGuajeVilla071 @tubag313 @ReidoBaggins Think it was an NBA title also, like 2k19 or something of the sort, that was removed from the store and not available to buy anymore, but still available to play for those who bought it, so not really lost.",https://twitter.com/i0neBear/status/1532664580878569474,1,0,2,0.7914,0,0.843,0.157
2022-06-03,cltguy_eth,@BoredBox_ @brycent_ Bored box is killing it this morning. NBA jam and Rocket League! Please make these happen on chain!,https://twitter.com/CLTguy_ETH/status/1532678341827895296,1,0,0,-0.6988,0.268,0.644,0.087
2022-06-03,cm_wein,@offseth23 Am saying they are too good. Which squad in the NBA has such rotation bruh. Steph Poole and Wiggins alone can cause mayhem,https://twitter.com/cm_wein/status/1532656988672479232,1,0,0,0.2263,0.074,0.818,0.108
2022-06-03,coachduncanberg,"Recent @Haileybury student Jensen Bradtke (middle) has done great work since moving to the @NBA Global Academy six months ago, setting himself up for a bright future in basketball.  Let's go Bloods!!! #HaileyburyBasketball @APS_Sport #apsbasketball",https://twitter.com/CoachDuncanBerg/status/1532661570492194816,1,0,0,0.8349,0,0.802,0.198
2022-06-03,apache14,"With NBA basketball changing @stephenasmith is slowly not incontrol of his analysis,to him everyone who scores 35 plus points becomes the beat player on the planet,one bad game foe Klay now Klay is a spent force.That said this Celtics team is just something else!",https://twitter.com/apache14/status/1532653683661582337,1,0,0,-0.7712,0.14,0.86,0
2022-06-03,primecurry_,@BarryOnHere @KDTrey5 Kevin Durant has not reached the NBA Finals without Stephen Curry since 2012.,https://twitter.com/PrimeCurry_/status/1532662277819846656,1,0,1,-0.0762,0.085,0.915,0
2022-06-03,rapplersports,"""High level of basketball being displayed gentlemen,"" says Nets superstar Kevin Durant as the Celtics-Warriors NBA Finals series gets off to a roaring start. #NBA75 #NBAFinals   https://t.co/8MKQ2Ilhsp",https://twitter.com/RapplerSports/status/1532652493632675840,1,0,0,0,0,1,0
2022-06-03,malexwren,"@frnkhnrqz ditch the draft system. all new players into the NBA travel to china to 1v1 MJ in the cave. after 24 hours of continuous play, MJ assigns them.",https://twitter.com/mAlexWren/status/1532656015195492356,1,0,0,0.34,0,0.921,0.079
2022-06-03,nyamudzonono,@kennimbie @VaMudzimu @mushlgp @NBA @celtics Warriors in trouble,https://twitter.com/Nyamudzonono/status/1532652157509545984,1,0,0,-0.4019,0.278,0.722,0
2022-06-03,malik31mahmoudi,Former NBA star combines life skills and hoops at hometown summer camp (‘1on1 with Jon Evans’ podcast)  https://t.co/cZZUazpSGR,https://twitter.com/Malik31Mahmoudi/status/1532665539461627904,1,0,0,0,0,1,0
2022-06-03,propakistanipk,LeBron James Becomes First Active NBA Superstar Worth Over $1 Billion   https://t.co/TfUa36MVcQ,https://twitter.com/ProPakistaniPK/status/1532653644662833153,1,0,0,0.5574,0,0.685,0.315
2022-06-03,mangareaders1,Celtics make NBA Finals history with Game 1 comeback win over Warriors  https://t.co/xF8dghv9Qf,https://twitter.com/MangaReaders1/status/1532670857780285441,1,0,0,0.5859,0,0.743,0.257
2022-06-03,rational_th,@sullydish Make a similar chart for NBA and NFL players or Olympic sprinters,https://twitter.com/rational_th/status/1532660506003025920,1,0,0,0,0,1,0
2022-06-03,ravell_bnc_187,They need to bring back more physicality to the NBA it’s too soft nowadays #NBAFinals,https://twitter.com/Ravell_bnc_187/status/1532650230897905665,1,0,0,0,0,1,0
2022-06-03,ovieo,Former Nigerian Basketball Star Rewrites History In The NBA | SEE DETAILS  https://t.co/MitPULfg5f  https://t.co/rxVa6iwdUb,https://twitter.com/OvieO/status/1532671467208355845,1,0,0,0,0,1,0
2022-06-03,owhnews,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/8swoHesJtq",https://twitter.com/OWHnews/status/1532671705960833024,1,0,0,0,0,1,0
2022-06-03,uncleryuzaki,@Ybanjo_nba @JohnWFlores4 @ashiibun bro a whole ass horny demon 😭  https://t.co/wA7Lz487xR,https://twitter.com/UncleRyuzaki/status/1532665668688027650,1,0,1,-0.5423,0.304,0.696,0
2022-06-03,fastbreaknewsph,Kai Sotto might be in Chi Town for his NBA workout with the Bulls.  https://t.co/az4RUrRRKj #HoopSnoop  #FastBreak  @kzsottolive,https://twitter.com/fastbreaknewsph/status/1532650567855915008,1,0,1,0,0,1,0
2022-06-03,falsettoswag,Val 2 pick 😁  #GamblingTwitter #DFS #PrizePicks   #NBAPlayoffs #NBA #bettingtwitter #Valorant  https://t.co/gh2iwq4UyM,https://twitter.com/FalsettoSwag/status/1532662502827384834,1,0,1,0,0,1,0
2022-06-03,ericrashjr1,Steph and Warriors got outplayed by Al Horford and Derrick White AT HOME in the first game of the nba finals 💀,https://twitter.com/EricRashJr1/status/1532670468905394176,1,0,1,0,0,1,0
2022-06-03,aussiedubsfan,"@bensquag Fox Sports: Portland Trailblazers Star Damian Lillard Spotted at AFL Match    https://t.co/v9URG6zgbn - Who is Damian Lillard, the NBA star spotted at AFL match on Friday?",https://twitter.com/aussiedubsfan/status/1532676878892314624,1,0,1,0,0,1,0
2022-06-03,bumahdi,"The more I look back at the Celtics’ games throughout the playoffs, the more I am convinced that replicating that same performance will not be impossible, but will be extremely, EXTREMELY difficult! #NBA #GSWvsBOS #NBAFinals",https://twitter.com/BuMahdi/status/1532652339185737728,1,0,1,-0.6715,0.143,0.805,0.052
2022-06-03,cesaremilanti,"Dwayne Bacon during one of the last episodes of @TheroleP with @JMTaylor11 and @AntGoods by @swishcultures_: ""If the NBA makes sense, let's go there. But if the NBA doesn't make sense, I'm taking my ass back to the Euroleague"". Full episode here:  https://t.co/06Osfxrb9F",https://twitter.com/cesaremilanti/status/1532665243842797570,1,0,1,-0.6956,0.102,0.898,0
2022-06-03,theprojecttv,"He’s an 18-time NBA all-star, 4-time NBA champion, and 2-time Olympic gold medalist. But today, LeBron James has picked up a new title, and it's worth a little more than a gold medal. #TheProjectTV  https://t.co/2bvoZeODfo",https://twitter.com/theprojecttv/status/1532654764755931136,1,0,2,0.8536,0,0.756,0.244
2022-06-03,__brabentil,@_kvng_david Steph out rebounded him twice sef  But 2018 then he shaa  Zero defense  He make slow  He no fi score  It’s like he forgot he was an nba player,https://twitter.com/__brabentil/status/1532653117933772800,0,0,1,0.296,0.08,0.776,0.144
2022-06-03,babydollrae_,"@Skipapi The worst kind of person 😒 If I could spoil the whole NBA finals for you, I swear I would",https://twitter.com/babydollrae_/status/1532672357084676096,0,0,1,-0.6486,0.261,0.739,0
2022-06-03,ariadhiguna,My team is up in the NBA finals hahaha this feels amazing,https://twitter.com/Ariadhiguna/status/1532657761418629121,0,0,1,0.8126,0,0.575,0.425
2022-06-03,gfernandoamb,"#leadership #learning #AI #Metaverse #GK #PDT #GKPath #DT #NBAFinals2022 #Russian #China  Have a beautiful day of #MeaningfulGrowth, #GeniouxMG.❤️🇺🇸🌎🍓🚀  🤔#Learning the #game of #transformation in the #NewWorld from the #NBA.  https://t.co/9yRjQcUyhM  https://t.co/Q2tpOOlmmj",https://twitter.com/gfernandoamb/status/1532674854012469250,0,0,1,0.5994,0,0.881,0.119
2022-06-03,gutierrezanne14,"🏀100slots NBA ending numbers game.  Game4 NBA Finals 06/10/200  🔒Bet: ₱300  🏆Win -  1st Quarter: ₱2000 2nd Quarter: ₱2000 3rd Quarter: ₱2000 4th Quarter: iPhone11 128gb Black  {81% bh, Globe locked, minimal dents (dahil sa case) resell value ₱20k-25k  PM is the 🔑",https://twitter.com/gutierrezanne14/status/1532669052380131329,0,0,1,0.34,0,0.943,0.057
2022-06-03,bcdubbu,They're drinking Henny and rapping word for word to Through The Storm by NBA Youngboy.,https://twitter.com/BcDubbU/status/1532653988809613312,0,0,1,0,0,1,0
2022-06-03,cityofchampion2,I hate @Fanatics their delivery service is trash. They always say 3-7 days or next day shipping before you purchase but than it takes a month or 2 for you to get your items. @NBA why do you associate yourself with them? You put your stamp of approval on a none reliable product.  https://t.co/N4oPT4R7wS,https://twitter.com/CityOfChampion2/status/1532674286527315969,0,0,1,0.4215,0.043,0.881,0.076
2022-06-03,chidiandy,@Don_Kane Don't let the upcoming elections distract you from the fact that the Boston Celtics bamboozled the Golden State Warriors in the 4th quarter of the Game-1 2022 NBA Finals 40-16; with Al-Horford going 26/6 with six 3-pointers made.  A playoff career high.,https://twitter.com/ChidiAndy/status/1532666536112148480,0,0,1,-0.5719,0.105,0.895,0
2022-06-03,cleo_goodwin123,@STFUAGOMD @allhailfox @bitchuthought02 @T_gots2_haveit @AidensArchive_ You're using an nba players wife as your defense 💀 they're celebrities of course they're going to get talked about lmao,https://twitter.com/Cleo_Goodwin123/status/1532675708379484160,0,0,1,0.6597,0,0.81,0.19
2022-06-03,cadecrossovers3,@J0ADELL NBA Cleo,https://twitter.com/cadecrossovers3/status/1532649591128072193,0,0,1,0,0,1,0
2022-06-03,geola388,No lies told here. Shannon Sharpe knows nothing about basketball. NFL? Yes. NBA? Hell no. He's a mouth piece for sure,https://twitter.com/geola388/status/1532663277867905024,0,0,1,-0.7998,0.39,0.449,0.16
2022-06-03,chuck1233,@GlassJoeJP @OVGR81982 The Series has actually beat the finals for the past 5 out of 6 seasons while having to compete with a lot more. But this years NBA playoff ratings have been really good,https://twitter.com/chuck1233/status/1532662210576662529,0,0,1,0.6474,0,0.878,0.122
2022-06-03,scottsargeant60,"Now that we have the N.I.L. Deal in place for college Athletes, now the NFL, NBA and MLB should all require four years of play in college before they can turn pro! The college gets better and these players are much more ready for the pros as well!",https://twitter.com/ScottSargeant60/status/1532662844059275265,0,0,1,0.8682,0,0.803,0.197
2022-06-03,nickmcilwain1,"@PHLSportsPain Agreed. Just an opinion, of course, but I'm bored by the NBA playoffs; not a lot of close games / buzzer beaters / etc. The NHL is just more exciting, more back and forth, more watchable, even if ""my"" team isn't playing. Once the Sixers were out, I no longer cared about the NBA.",https://twitter.com/NickMcIlwain1/status/1532662014052642816,0,0,1,0.5649,0.118,0.722,0.16
2022-06-03,shelovejaii,@flboyqwanmusic @NBA U have 72 what r u tryna get at 💀 At least have triple digits if u gonna pull the follower card,https://twitter.com/shelovejaii/status/1532654105113423873,0,0,1,0,0,1,0
2022-06-03,shuttlesworthny,"All of the NBA Analysts picked Golden State @JalenRose @MagicJohnson @stephenasmith @RealMikeWilbon @Espngreeny to win the @NBA Finals. Golden State had the easiest road - banged up Denver, banged up Memphis, one man show in Dallas. Compared to Boston - Brooklyn, Milwaukee,",https://twitter.com/ShuttlesworthNY/status/1532674738157395969,0,0,1,0.765,0,0.852,0.148
2022-06-03,marios_anas,@NBA @YouTubeTV @Al_Horford @celtics He won't do it again though. And the warriors won't play this bad again. Warriors in six.,https://twitter.com/marios_anas/status/1532670246959697921,0,0,2,-0.732,0.245,0.755,0
2022-06-03,hammlet_,@Money23Green @StephenCurry30 @KlayThompson I know my hoop knowledge ain’t nba status but I do know this series curry should tap into his Reggie Miller bag and play off ball makes smart work jordan Poole and the point and this series is over but curry being the point is predicta,https://twitter.com/HAMMLET_/status/1532660392077545472,0,0,1,0.7684,0,0.871,0.129
2022-06-03,glassjoejp,@chuck1233 @OVGR81982 Interesting.  I guess I was just thinking most baseball games in the regular season versus the NBA and the playoffs.,https://twitter.com/GlassJoeJP/status/1532663342753538048,0,0,1,0.4019,0,0.876,0.124
2022-06-03,hotsaucebling,Damn so the C's came back and put it on the Dubs. Would have been dope to watch if I ain't had to sleep because work in the AM. 🤷🏾‍♂️🤦🏾‍♂️ @NBA @celtics #GSWvsBOS #NBAFinals2022,https://twitter.com/HotSauceBling/status/1532664500532412416,0,0,1,-0.4019,0.078,0.922,0
2022-06-03,bettingstiles,Day 15 6/2/2022 Free bet conversion caesars ✅ +3.6u FD risk free nba ❌ -2u FD nba boost 1 ❌ -1.5u FD nba boost 2 ✅ +3.3u FD NHL boost ❌ -1.5u DK nba curry boost ❌ -1u DK nba tatum boost  ❌-1u DK peoples parlay ❌ -1u DK early win promo ✅ +7.3u,https://twitter.com/BettingStiles/status/1532677592058413056,0,0,1,0.9674,0.034,0.574,0.392
2022-06-03,bettingstiles,DK mlb 50% boost ❌ -1u DK nba 50% boost ❌ -1u Caesars risk free nba ❌ -2.5u BetMGM first basket scorer ❌ -2.5u BetMGM one legger nba ✅ +3u BetMGM one legger nhl ❌ -2.5u BetMGM one legger mlb ❌ -2.5u Bet mgm lions boost - ✅ +2.9u +0.1u on the day,https://twitter.com/BettingStiles/status/1532677717862252545,0,0,1,0.8519,0.04,0.743,0.217
2022-06-03,brownjacobie,@PenandesPruno @Matthew63921600 @NBAonTNT Bron became a billionaire in the nba and still is in the nba Jordan could never do that 🤷🏻😂,https://twitter.com/BrownJacobie/status/1532663845176717314,0,0,1,0,0,1,0
2022-06-03,brucekenerson1,"@DmicMedia If u look just at the numbers, sure. Boston played some pretty good defense in the 4th and this is not the NBA of the 90’s. The two teams were 40 of 86 (better shooting than poor defense Imo) combined from 3. 120 of those 228 points just from 3s",https://twitter.com/brucekenerson1/status/1532655578350178304,0,0,1,0.7269,0.093,0.683,0.224
2022-06-03,donaldjrochejr2,@NBA @celtics B O S T O N CAME TO P L A Y 🍀 move over ! This belongs to us,https://twitter.com/DonaldjRochejr2/status/1532666326233272321,0,0,0,0,0,1,0
2022-06-03,don_barker_lyon,Man this NBA 2K requires too many updates.😠,https://twitter.com/Don_Barker_Lyon/status/1532650576894369797,0,0,0,0,0,1,0
2022-06-03,donihula2,@Move___Official @ProjectGalaxyHQ When open partbership with NBA star???,https://twitter.com/Donihula2/status/1532649966627602432,0,0,0,0,0,1,0
2022-06-03,dothaneagle,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/ZS1uc3R8ol",https://twitter.com/dothaneagle/status/1532671204083085312,0,0,0,0,0,1,0
2022-06-03,dovsdont,@NBA Nah that boy just LOCKED IN. He hungry,https://twitter.com/DoVsDont/status/1532676706984767489,0,0,0,-0.1027,0.149,0.851,0
2022-06-03,drakevader,@HouseofFirst @andr3wtl @NBA @TheAirdropSR i so want one of em 🥺🥺🥺🥺,https://twitter.com/DrakeVader/status/1532652995414233088,0,0,0,0.188,0,0.838,0.162
2022-06-03,dreamshakesbn,Come catch the latest episode of @TheDreamTake !!!   “ 2022 NBA Draft Prospect Breakdown- Part 1 of 9” 🚀   🎙️- @JeremyBrener  🎙️- @BSWPodcast_MB  #LightTheFuse🚀 #NBA #Rockets  https://t.co/mwDawmUkMe  https://t.co/3F7MfLJ2FY,https://twitter.com/DreamShakeSBN/status/1532663440698908672,0,0,0,0.4724,0,0.886,0.114
2022-06-03,dri_fabri,@StiffLance @THE_K_L_O_P @big_business_ but miami doesn’t really have consistent offense. yall barely have a superstar on your team. every logical nba fan knows that celts are better match up and heat would lose,https://twitter.com/dri_fabri/status/1532672212406263810,0,0,0,0.0911,0.156,0.679,0.165
2022-06-03,drsauce2,@R4FALEAO Not nba good🤷🏾‍♂️,https://twitter.com/DrSauce2/status/1532673745512726528,0,0,0,0,0,1,0
2022-06-03,drsvalente,I'm voting for the Celtics advancing to the NBA Finals as the #ULTRAMoment of the week! #CelticsMoment,https://twitter.com/drsvalente/status/1532666254397407232,0,0,0,0,0,1,0
2022-06-03,d_shawty_p,@NBA @warriors @YouTubeTV Keep shooting Drey You got this!😂,https://twitter.com/d_shawty_p/status/1532668026427940867,0,0,0,0,0,1,0
2022-06-03,dsmll63,Celtics leverage massive 4th quarter run to beat Warriors in Game 1 of NBA Finals  https://t.co/jp1Xf9kIFw,https://twitter.com/dsmll63/status/1532676741914845184,0,0,0,0,0,1,0
2022-06-03,dsneakie,@StreetFighter why did the beginning look like a nba 2k event,https://twitter.com/DSneakie/status/1532657902774779905,0,0,0,0.3612,0,0.783,0.217
2022-06-03,dudebrocrypto16,"@FirstTake @stephenasmith It’s time Stephen A gives it up. You should not be able to say this ignorant shit and still have a job. Ohhhh wait it’s ESPN, nvm. If it wasn’t for Jordan after the Magics, Birds, etc the NBA would be worth less and there probably wouldn’t be a Lebron or Curry. Facts",https://twitter.com/DudeBroCrypto16/status/1532666288933306369,0,0,0,-0.6218,0.105,0.862,0.033
2022-06-03,dylansm12482017,I'm voting for the Warriors advancing to the NBA Finals as the #ULTRAMoment of the week! #WarriorsMoment,https://twitter.com/DylanSm12482017/status/1532670682718412804,0,0,0,0,0,1,0
2022-06-03,dz_dylon,"@MirMarley He was for sure a double agent, @nba needs to look into it!",https://twitter.com/DZ_DYLON/status/1532670732492234753,0,0,0,0.3802,0,0.822,0.178
2022-06-03,easybread420,This loser records himself speaking about the least relevant team in the NBA. Imagine being a Pelicans fan. LMAO.,https://twitter.com/easybread420/status/1532665946971770886,0,0,0,0.5473,0.134,0.592,0.274
2022-06-03,ebosays,WINNERS CIRCLE | HEART ATTACK CREW | NBA FINALS | PACKERS THOUGHTS | TGIF  https://t.co/jhBRGWiWlN,https://twitter.com/ebosays/status/1532678092963160067,0,0,0,0.6166,0.195,0.406,0.399
2022-06-03,ecnysg,Twitter after 1Q: CURRY FINALS MVP Twitter after 2Q: 🫠   @NBA,https://twitter.com/ecnysg/status/1532660082684608514,0,0,0,0,0,1,0
2022-06-03,edeh_ogbodo,Warriors vs. Celtics: 5 NBA Finals Matchups To Watch  https://t.co/6kolO3CjlH,https://twitter.com/edeh_ogbodo/status/1532668870351278080,0,0,0,0,0,1,0
2022-06-03,edeh_ogbodo,Warriors vs. Celtics: 5 NBA Finals Matchups To Watch #NBAFinals2022 #NBAFinals  https://t.co/6kolO3CjlH,https://twitter.com/edeh_ogbodo/status/1532666715590606848,0,0,0,0,0,1,0
2022-06-03,edeh_ogbodo,Warriors vs. Celtics: 5 NBA Finals Matchups To Watch #NBAFinals #NBAFinals2022  https://t.co/6kolO3CjlH,https://twitter.com/edeh_ogbodo/status/1532666506185785346,0,0,0,0,0,1,0
2022-06-03,edelen121,@LakBoys424 He only human and his team came threw its going other's playing this the NBA finals,https://twitter.com/edelen121/status/1532660640636186624,0,0,0,0.2023,0,0.899,0.101
2022-06-03,elicompani94,13 wins this postseason 3 more and the Celtics and NBA Champions☘️🔥🙏,https://twitter.com/Elicompani94/status/1532678599513341954,0,0,0,0.5719,0,0.73,0.27
2022-06-03,elkodaily,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/zxyngTexcf",https://twitter.com/ElkoDaily/status/1532671955408756736,0,0,0,0,0,1,0
2022-06-03,ellswor71109166,@liberatore14 @JoyTaylorTalks Seriously in order to play in the NBA for 20 years and to maintain longevity at a certain point you have to pace yourself that's called common sense and wisdom,https://twitter.com/Ellswor71109166/status/1532675514158223360,0,0,0,0.7351,0.046,0.738,0.216
2022-06-03,demola,Former Nigerian Basketball Star Rewrites History In The NBA | SEE DETAILS  https://t.co/5rbk9AgIwM  https://t.co/5wZrg51bXf,https://twitter.com/demola/status/1532671467132899328,0,0,0,0,0,1,0
2022-06-03,denast85,Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K22)  live at  https://t.co/B2FT75x6o9,https://twitter.com/DeNast85/status/1532658370930524160,0,0,0,0,0,1,0
2022-06-03,dendua,#NBA   So when did the @warriors face a team that had real length to challenge treys?   @nuggets ? nope  @memgrizz ? nope  @dallasmavs? nope,https://twitter.com/DenduA/status/1532662501313155072,0,0,0,0.3094,0,0.898,0.102
2022-06-03,dhnews,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/qenQsxPt2h",https://twitter.com/dhnews/status/1532672207914246144,0,0,0,0,0,1,0
2022-06-03,diepfries13,@BeKindGoodVibes @NBA To think boston was given game 1....poor guy you are mate,https://twitter.com/DiepFries13/status/1532673883601510400,0,0,0,0,0,1,0
2022-06-03,hkm_manchi,@celtics Boston Celtic would win the NBA just know i told you this hear and now.,https://twitter.com/Hkm_manchi/status/1532663776549523459,0,0,0,0.5859,0,0.787,0.213
2022-06-03,holdenkaroo,"@haralabob Got it, had understood it more as a slight towards the other key players and coaching staff. Fair enough if the criticism is directed towards ownership, but I think this would apply to most NBA owners",https://twitter.com/holdenkaroo/status/1532675302744367105,0,0,0,-0.0772,0.053,0.902,0.045
2022-06-03,hollywoodkc27,NBA YoungBoy - Lost Soul (Willing To Die)    https://t.co/M8RzQrsZMs you ain't listening yet #LETUSIN #EVERRISE @EVERRISE,https://twitter.com/hollywoodkc27/status/1532659255022600194,0,0,0,-0.3182,0.141,0.859,0
2022-06-03,ginoliciousboss,Woke up 1-0 in the NBA Finals #AllAbout18,https://twitter.com/ginoliciousboss/status/1532669512138489858,0,0,0,0,0,1,0
2022-06-03,divatayao,Nice #LeBronJames Is Officially the First Active NBA Player to Become a Billionaire - Complex  https://t.co/JFXyc6jBEv,https://twitter.com/DivaTayaO/status/1532667057187217409,0,0,0,0.6705,0,0.686,0.314
2022-06-03,djaresthegod1,Wow @celtics deff shocked me! Going to be a great nba finals this year! Whoever bet on the C's yesterday came off lovely 💰💰💰  #NBAFinals2022 #CelticsVsWarriors #GSWvsBOS #Celtics #GoldenStateWarriors #ESPN #Trending #SportsCenter #SportyBet,https://twitter.com/DjAresTheGod1/status/1532673156351148033,0,0,0,0.8997,0.054,0.658,0.288
2022-06-03,djokaymegamixer,Jay-Z is all smiles while sitting courtside and taking in Game 1 of the NBA Finals -  https://t.co/79llUrsy0G  #News  https://t.co/KppUP4G1MW,https://twitter.com/djokaymegamixer/status/1532654941323395072,0,0,0,0.4767,0,0.846,0.154
2022-06-03,djrocket0,"The cutesie 💪🏿👨🏿🤳🏿 celebratory gesture that became popular for u NBA players is getn lame now.🤦🏾‍♂️  Can we try something else at this point. Do like a uh.. pirouette or somethin 🩰♻️👗. It's about as equivalent as your 💪🏿 deal. Lol. U play basketball 🏀 &amp; can lift 5 lbs, we get it.",https://twitter.com/djrocket0/status/1532656284046020608,0,0,0,0.8271,0.049,0.733,0.218
2022-06-03,dmm569,I'm voting for the Warriors advancing to the NBA Finals as the #ULTRAMoment of the week! #WarriorsMoment,https://twitter.com/dmm569/status/1532651058928943106,0,0,0,0,0,1,0
2022-06-03,dmtdaily,"#ESPN NBA, NBPA Will Consider Removing Positions From All-NBA Teams #Sports #livesport #sportsnantion via  https://t.co/GtovVl5pWE #live #viral #news",https://twitter.com/DmtDaily/status/1532651600250032128,0,0,0,0,0,1,0
2022-06-03,dmtdaily,"#ESPN NBA Will 'Invariably' Expand, Reports Of 2024 Plan Not True #Sports #livesport #sportsnantion via  https://t.co/KdwIm609eV #live #viral #news",https://twitter.com/DmtDaily/status/1532651597007925248,0,0,0,-0.0083,0.108,0.786,0.106
2022-06-03,dmtdaily,#ESPN Steph Curry Sets NBA Finals Record In 1st QTR Of Game 1 | 21 PTS &amp; 6 Threes #Sports #livesport #sportsnantion via  https://t.co/WugUMTJ2g1 #live #viral #news,https://twitter.com/DmtDaily/status/1532651589361623040,0,0,0,0,0,1,0
2022-06-03,dncoperative44,Who will be NBA champions,https://twitter.com/DNCOperative44/status/1532652334492397571,0,0,0,0.5267,0,0.541,0.459
2022-06-03,goalmirror,‘Hustle’ review: Adam Sandler plays an NBA scout who’s found his 6′ 9″ underdog  https://t.co/MalApwQmrn,https://twitter.com/goalmirror/status/1532673340258897921,0,0,0,0.25,0,0.875,0.125
2022-06-03,godanriver,"In 1992, Chicago’s Michael Jordan scores a record 35 points, including a record six 3-pointers, in the first half as the Bulls beat Portland 122-89 in the opening game of the NBA Finals. See more sports moments from this date:  https://t.co/83hITVXlqv",https://twitter.com/GoDanRiver/status/1532671203416186881,0,0,0,0,0,1,0
2022-06-03,godson_unique,The nba finals was good last night 🙂,https://twitter.com/GodSon_Unique/status/1532669422485360640,0,0,0,0.4404,0,0.674,0.326
2022-06-03,golan_globus,@Edizzzio @TheAthletic @NBA testosterone levels are extremely low...I doubt he cares...but yeah...😄🤣😂😅,https://twitter.com/Golan_Globus/status/1532666473193172992,0,0,0,-0.4173,0.202,0.798,0
2022-06-03,gothamgrrls,there’s an nba man here n this . this is what we offer,https://twitter.com/gothamgrrls/status/1532668739895836672,0,0,0,0,0,1,0
2022-06-03,gpursuit_sports,Happy Birthday Al Horford. 36 years old and he’s looking like the NBA Finals MVP 😳  https://t.co/xPxx0twoHN,https://twitter.com/GPursuit_Sports/status/1532669525149245440,0,0,0,0.7351,0,0.693,0.307
2022-06-03,greatgiff,@leaguefits @NBA2K NBA 2k share scenarios is one of the most frustrating and broken parts in this game DO BETTER,https://twitter.com/greatgiff/status/1532649175028047874,0,0,0,-0.1837,0.231,0.564,0.205
2022-06-03,greyflowersz,@TheAmateursID @NBA Is there anyone who thinks Looney better than Horford? 🤣,https://twitter.com/greyflowersz/status/1532659109496881152,0,0,0,0.4404,0,0.775,0.225
2022-06-03,groovyk9,@BleacherReport @BR_NBA Love to see all those fake ass warriors fans get put on hush mouth 😂😂😂😂😂,https://twitter.com/GroovyK9/status/1532672862582095876,0,0,0,-0.34,0.266,0.565,0.169
